Date,DPZ,AAPL,GOOG,AMD,GME,SPY,NFLX,BA,WMT,GS,XOM,META,BRK-B,MSFT,QQQ
2018-11-08,258.6063232421875,50.02774429321289,54.119998931884766,21.200000762939453,3.493283271789551,256.9985656738281,317.9200134277344,360.2760314941406,95.99121856689453,204.86178588867188,62.634918212890625,147.8699951171875,222.4199981689453,105.66101837158203,168.3289794921875
2018-11-09,259.7424011230469,49.063133239746094,53.307498931884766,21.030000686645508,3.441565990447998,254.4881591796875,303.4700012207031,358.8865051269531,96.61361694335938,196.902587890625,62.619415283203125,144.9600067138672,219.6300048828125,103.59979248046875,165.49224853515625
2018-11-12,254.7624969482422,46.59162902832031,51.93149948120117,19.030000686645508,3.2629053592681885,249.73309326171875,294.07000732421875,346.9249267578125,95.06684875488281,182.22218322753906,61.814144134521484,141.5500030517578,215.4199981689453,101.04692840576172,160.48468017578125
2018-11-13,250.6156768798828,46.12610626220703,51.8025016784668,19.610000610351562,3.2629053592681885,249.26571655273438,294.3999938964844,339.6177673339844,94.21564483642578,181.33782958984375,60.39712142944336,142.16000366210938,217.9199981689453,101.11311340332031,160.61978149414062
2018-11-14,251.9506378173828,44.82316970825195,52.18299865722656,20.809999465942383,3.0466318130493164,247.56155395507812,286.7300109863281,334.96331787109375,92.92515563964844,179.07386779785156,59.9247932434082,144.22000122070312,216.02999877929688,99.67921447753906,159.3944091796875
2018-11-15,245.79672241210938,45.929359436035156,53.23550033569336,21.489999771118164,3.0865955352783203,250.14527893066406,290.05999755859375,331.9024658203125,91.10381317138672,180.17930603027344,60.54423141479492,143.85000610351562,217.3800048828125,101.8727798461914,162.1828155517578
2018-11-16,250.53054809570312,46.43805694580078,53.074501037597656,20.65999984741211,3.0066685676574707,250.79580688476562,286.2099914550781,326.4415588378906,89.41061401367188,178.74667358398438,61.14047622680664,139.52999877929688,218.41000366210938,102.83190155029297,161.61355590820312
2018-11-19,238.6487274169922,44.597625732421875,51.0,19.110000610351562,3.0630877017974854,246.5537109375,270.6000061035156,311.8563232421875,88.57772827148438,175.2976531982422,61.34181213378906,131.5500030517578,217.94000244140625,99.34685516357422,156.36474609375
2018-11-20,241.6309814453125,42.46682357788086,51.28799819946289,19.209999084472656,2.886777877807617,241.99093627929688,266.9800109863281,308.7080993652344,86.17976379394531,169.21324157714844,59.59957504272461,132.42999267578125,210.7100067138672,96.58352661132812,153.56663513183594
2018-11-21,245.76832580566406,42.41883850097656,51.88050079345703,18.729999542236328,3.2229416370391846,242.81553649902344,262.1300048828125,308.3388671875,86.18893432617188,170.3275604248047,60.056427001953125,134.82000732421875,210.86000061035156,97.9129638671875,154.73410034179688
2018-11-23,248.5233612060547,41.34144592285156,51.194000244140625,19.3799991607666,3.1735751628875732,241.19384765625,258.82000732421875,303.4803466796875,87.04012298583984,167.23233032226562,58.45358657836914,131.72999572753906,207.07000732421875,97.87498474121094,153.6149139404297
2018-11-26,252.17779541015625,41.900535583496094,52.430999755859375,20.079999923706055,3.4274611473083496,245.08778381347656,261.42999267578125,307.4059753417969,87.08586120605469,171.86634826660156,59.607322692871094,136.3800048828125,210.6300048828125,101.10363006591797,157.16555786132812
2018-11-27,254.27967834472656,41.809364318847656,52.22050094604492,21.049999237060547,3.46037220954895,245.9122772216797,266.6300048828125,309.02874755859375,86.98519134521484,171.25611877441406,59.6615104675293,135.0,212.52999877929688,101.7398452758789,157.69622802734375
2018-11-28,259.2217102050781,43.41704559326172,54.311500549316406,21.34000015258789,3.528545379638672,251.5745086669922,282.6499938964844,324.0608825683594,89.2000961303711,175.41265869140625,60.74555206298828,136.75999450683594,217.5,105.51923370361328,162.77139282226562
2018-11-29,265.2619934082031,43.083518981933594,54.415000915527344,21.43000030517578,3.4392149448394775,251.0248260498047,288.75,332.86444091796875,89.04450988769531,173.01519775390625,61.21791458129883,138.67999267578125,217.6999969482422,104.63611602783203,162.24072265625
2018-11-30,262.55426025390625,42.85075759887695,54.721500396728516,21.299999237060547,3.2111876010894775,252.554931640625,286.1300048828125,336.9455871582031,89.37397003173828,169.32138061523438,61.55860900878906,140.61000061035156,218.24000549316406,105.30083465576172,163.41783142089844
2018-12-03,261.6453857421875,44.34806442260742,55.32149887084961,23.709999084472656,3.260554552078247,255.89906311035156,290.29998779296875,349.77197265625,90.3807601928711,170.15603637695312,62.89043426513672,141.08999633789062,220.80999755859375,106.44036102294922,166.27383422851562
2018-12-04,251.85589599609375,42.39724349975586,52.54100036621094,21.1200008392334,3.1735751628875732,247.60736083984375,275.3299865722656,332.8061828613281,87.68992614746094,163.65626525878906,61.50441360473633,137.92999267578125,210.1199951171875,103.05028533935547,159.89613342285156
2018-12-06,252.21572875976562,41.92454147338867,53.436500549316406,21.299999237060547,3.1876797676086426,247.23167419433594,282.8800048828125,322.50616455078125,87.2114028930664,163.46096801757812,60.699119567871094,139.6300048828125,207.9600067138672,103.6865234375,161.0249786376953
2018-12-07,244.56594848632812,40.42963790893555,51.82899856567383,19.459999084472656,3.2158894538879395,241.4870147705078,265.1400146484375,314.07183837890625,85.75743103027344,159.53627014160156,60.118370056152344,137.4199981689453,204.8800048828125,99.5367660522461,155.70864868164062
2018-12-10,241.62152099609375,40.69598388671875,51.977500915527344,19.989999771118164,3.1989636421203613,241.94512939453125,269.70001220703125,317.1132507324219,86.44761657714844,158.7904052734375,59.26661682128906,141.85000610351562,203.25999450683594,102.16716003417969,157.33926391601562
2018-12-11,238.5824432373047,40.46323013305664,52.587501525878906,19.979999542236328,3.131260633468628,242.00018310546875,265.32000732421875,312.9154968261719,86.36478424072266,156.9878387451172,59.375022888183594,142.0800018310547,202.27999877929688,103.11674499511719,157.8602752685547
2018-12-12,236.3859405517578,40.57600021362305,53.183998107910156,20.479999542236328,3.1989636421203613,243.21868896484375,274.8800048828125,317.4436340332031,85.68379211425781,156.8990478515625,58.86396408081055,144.5,202.47999572753906,103.5820541381836,159.2496337890625
2018-12-13,237.36328125,41.01991653442383,53.095001220703125,19.860000610351562,3.092573404312134,243.13621520996094,276.0199890136719,316.2581787109375,85.5457763671875,156.2064971923828,59.607322692871094,145.00999450683594,202.4199981689453,103.93340301513672,159.29791259765625
2018-12-14,236.2720947265625,39.70736312866211,52.10499954223633,19.899999618530273,3.0853195190429688,238.64674377441406,266.8399963378906,309.7283630371094,84.52428436279297,153.4095001220703,58.52327346801758,144.05999755859375,200.0,100.6857681274414,155.41915893554688
2018-12-17,229.80096435546875,39.33784866333008,50.826499938964844,18.829999923706055,3.0587217807769775,233.96490478515625,262.79998779296875,307.1825256347656,83.53043365478516,149.18284606933594,57.330810546875,140.19000244140625,197.9199981689453,97.70405578613281,151.89743041992188
2018-12-18,232.1351318359375,39.84894943237305,51.43550109863281,19.5,3.0780653953552246,233.70834350585938,270.94000244140625,318.7748718261719,83.81571960449219,152.28179931640625,55.75118637084961,143.66000366210938,196.52000427246094,98.72960662841797,152.85264587402344
2018-12-19,227.13475036621094,38.60599136352539,51.1505012512207,18.15999984741211,3.0417962074279785,230.2084197998047,266.7699890136719,310.5057067871094,83.3279800415039,150.283935546875,54.80652618408203,133.24000549316406,195.1699981689453,98.46371459960938,149.09938049316406
2018-12-20,223.34877014160156,37.631778717041016,50.47050094604492,17.940000534057617,3.0055267810821533,226.46107482910156,260.5799865722656,304.189697265625,80.31877899169922,149.53805541992188,53.1417350769043,133.39999389648438,193.5800018310547,96.39360046386719,146.93804931640625
2018-12-21,227.23907470703125,36.16807556152344,48.97700119018555,16.93000030517578,2.8918824195861816,221.82101440429688,246.38999938964844,295.9302673339844,80.18073272705078,142.1148681640625,52.746826171875,124.94999694824219,192.10000610351562,93.27892303466797,142.38397216796875
2018-12-24,222.36204528808594,35.23225784301758,48.81100082397461,16.649999618530273,2.8217616081237793,215.9598388671875,233.8800048828125,285.8343200683594,78.9752426147461,138.82949829101562,50.72584533691406,124.05999755859375,187.75999450683594,89.38557434082031,138.85311889648438
2018-12-26,236.1772003173828,37.71336364746094,51.972999572753906,17.899999618530273,2.998272657394409,226.8711700439453,253.6699981689453,305.0447998046875,83.19913482666016,144.672119140625,53.149471282958984,134.17999267578125,197.57000732421875,95.49148559570312,147.5229949951172
2018-12-27,235.75973510742188,37.46861267089844,52.194000244140625,17.489999771118164,2.945077657699585,228.6129913330078,255.57000732421875,308.1639709472656,84.2850341796875,146.8742218017578,53.38176345825195,134.52000427246094,200.1199951171875,96.08024597167969,148.0938720703125
2018-12-28,237.16403198242188,37.4878044128418,51.854000091552734,17.81999969482422,2.969257116317749,228.31808471679688,256.0799865722656,307.42547607421875,84.78196716308594,144.76092529296875,52.78554153442383,133.1999969482422,202.0800018310547,95.33006286621094,148.01646423339844
2018-12-31,235.30430603027344,37.85013961791992,51.78049850463867,18.459999084472656,3.0514678955078125,230.31781005859375,267.6600036621094,313.3721923828125,85.72061920166016,148.33042907714844,52.801021575927734,131.08999633789062,204.17999267578125,96.45059204101562,149.2646484375
2019-01-02,230.85415649414062,37.893333435058594,52.29249954223633,18.829999923706055,3.160276174545288,230.55747985839844,267.6600036621094,314.6451416015625,85.89543914794922,152.75241088867188,53.96251678466797,135.67999267578125,202.8000030517578,96.02324676513672,149.86465454101562
2019-01-03,227.4288330078125,34.11887741088867,50.803001403808594,17.049999237060547,3.136096715927124,225.05567932128906,271.20001220703125,302.1005554199219,85.4537353515625,150.51475524902344,53.133975982666016,131.74000549316406,191.66000366210938,92.49076843261719,144.9684295654297
2019-01-04,231.1388397216797,35.57537841796875,53.535499572753906,19.0,3.684973955154419,232.59408569335938,297.57000732421875,317.8226013183594,85.98750305175781,155.43397521972656,55.093013763427734,137.9499969482422,195.1999969482422,96.79244232177734,151.17088317871094
2019-01-07,233.82408142089844,35.49620056152344,53.419498443603516,20.56999969482422,3.7430050373077393,234.4280242919922,315.3399963378906,318.82342529296875,86.99976348876953,156.29525756835938,55.3795166015625,138.0500030517578,196.91000366210938,96.91587829589844,152.9706268310547
2019-01-08,229.81996154785156,36.17286682128906,53.81399917602539,20.75,3.822798013687134,236.63058471679688,320.2699890136719,330.8919372558594,87.60709381103516,155.71812438964844,55.782169342041016,142.52999877929688,196.30999755859375,97.61859130859375,154.35438537597656
2019-01-09,233.97589111328125,36.78715133666992,53.733001708984375,20.190000534057617,3.863903045654297,237.73643493652344,319.9599914550781,334.0985107421875,87.32185363769531,156.69482421875,56.0764045715332,144.22999572753906,196.3699951171875,99.01448822021484,155.61227416992188
2019-01-10,233.59634399414062,36.904720306396484,53.51649856567383,19.739999771118164,3.85906720161438,238.5750274658203,324.6600036621094,342.6300048828125,87.38623809814453,156.2775115966797,55.7899055480957,144.1999969482422,196.5800018310547,98.37826538085938,156.05738830566406
2019-01-11,236.25314331054688,36.54240417480469,52.859500885009766,20.270000457763672,3.8324697017669678,238.66726684570312,337.5899963378906,342.91180419921875,87.27582550048828,157.10328674316406,55.53438186645508,143.8000030517578,196.2899932861328,97.61859130859375,155.48643493652344
2019-01-14,231.67965698242188,35.99291229248047,52.234500885009766,20.229999542236328,3.7816925048828125,237.21119689941406,332.94000244140625,340.44366455078125,87.37705993652344,158.69268798828125,55.464691162109375,145.38999938964844,195.77999877929688,96.90640258789062,154.1124267578125
2019-01-15,235.2093963623047,36.72956466674805,53.85749816894531,20.3799991607666,3.7550947666168213,239.9298095703125,354.6400146484375,342.2704772949219,88.57334899902344,159.7493438720703,55.495662689208984,148.9499969482422,196.94000244140625,99.71720886230469,157.12171936035156
2019-01-16,234.22259521484375,37.178279876708984,54.048500061035156,19.729999542236328,3.7913644313812256,240.51039123535156,351.3900146484375,342.0956115722656,88.66539001464844,174.99530029296875,55.47242736816406,147.5399932861328,198.41000366210938,100.06855010986328,157.0926971435547
2019-01-17,245.6941375732422,37.39902114868164,54.494998931884766,20.25,3.8131260871887207,242.33506774902344,353.19000244140625,348.9266357421875,89.02428436279297,176.78005981445312,55.851837158203125,148.3000030517578,198.77999877929688,100.77125549316406,158.3312530517578
2019-01-18,253.7782745361328,37.62938690185547,54.91299819946289,20.770000457763672,3.851813554763794,245.56056213378906,339.1000061035156,354.4069519042969,89.93531799316406,179.84341430664062,56.51776885986328,150.0399932861328,204.47999572753906,102.28111267089844,159.89877319335938
2019-01-22,249.9543914794922,36.78474426269531,53.5260009765625,19.760000228881836,3.692228078842163,242.242919921875,325.1600036621094,347.770263671875,89.7144546508789,175.52804565429688,55.66602325439453,147.57000732421875,200.72000122070312,100.35342407226562,156.69598388671875
2019-01-23,259.18670654296875,36.93351745605469,53.778499603271484,19.799999237060547,3.7430050373077393,242.749755859375,321.989990234375,348.460205078125,90.83717346191406,174.83546447753906,55.209171295166016,144.3000030517578,201.14999389648438,101.33151245117188,156.89913940429688
2019-01-24,262.7164001464844,36.64078140258789,53.69499969482422,20.850000381469727,3.8203799724578857,242.87875366210938,326.6700134277344,348.12982177734375,90.51507568359375,175.6345977783203,55.28660202026367,145.8300018310547,201.02000427246094,100.84719848632812,157.91519165039062
2019-01-25,269.6240539550781,37.85493469238281,54.54949951171875,21.93000030517578,3.84455943107605,244.93386840820312,338.04998779296875,353.8919982910156,89.20830535888672,178.2451629638672,55.53438186645508,149.00999450683594,202.75,101.76831817626953,159.80201721191406
2019-01-28,265.4775390625,37.504608154296875,53.50400161743164,20.18000030517578,3.7478411197662354,243.07235717773438,335.6600036621094,352.6968078613281,89.3187484741211,177.33946228027344,55.16270065307617,147.47000122070312,200.9499969482422,99.78367614746094,157.82809448242188
2019-01-29,260.7903137207031,37.115882873535156,53.03099822998047,19.25,2.727461099624634,242.749755859375,328.8999938964844,354.5818786621094,88.99666595458984,178.03201293945312,55.371761322021484,144.19000244140625,202.0500030517578,97.75154113769531,156.33798217773438
2019-01-30,262.88714599609375,39.652183532714844,54.452999114990234,23.09000015258789,2.7081172466278076,246.59274291992188,340.6600036621094,376.74627685546875,87.23902130126953,179.79017639160156,55.97574996948242,150.4199981689453,205.9600067138672,101.01811981201172,160.3148651123047
2019-01-31,269.216064453125,39.93773651123047,55.81850051879883,24.40999984741211,2.741968870162964,248.7583770751953,339.5,374.70574951171875,88.18685150146484,175.82107543945312,56.742313385009766,166.69000244140625,205.5399932861328,99.16643524169922,162.71456909179688
2019-02-01,264.14923095703125,39.9569206237793,55.537498474121094,24.510000228881836,2.7177891731262207,248.87818908691406,339.8500061035156,376.4644775390625,86.37398529052734,174.51580810546875,58.786529541015625,165.7100067138672,209.19000244140625,97.5995864868164,162.02755737304688
2019-02-04,266.6921081542969,41.09189987182617,56.63999938964844,24.1299991607666,2.749222755432129,250.62916564941406,351.3399963378906,385.7636413574219,87.2114028930664,175.56356811523438,57.93478012084961,169.25,208.52000427246094,100.41041564941406,164.0402069091797
2019-02-05,274.4916076660156,41.79495620727539,57.29949951171875,23.309999465942383,2.8507771492004395,251.67979431152344,355.80999755859375,398.570556640625,87.9752197265625,175.82107543945312,58.53099822998047,171.16000366210938,207.82000732421875,101.8157958984375,165.49160766601562
2019-02-06,273.16326904296875,41.809364318847656,55.76150131225586,23.260000228881836,2.783074378967285,251.34800720214844,352.19000244140625,399.4742431640625,88.01200866699219,174.58685302734375,58.27548599243164,170.49000549316406,206.00999450683594,100.6857681274414,164.99819946289062
2019-02-07,274.112060546875,41.01752471923828,54.93550109863281,22.670000076293945,2.773402452468872,248.95193481445312,344.7099914550781,395.6802673339844,89.01507568359375,171.43467712402344,57.826377868652344,166.3800048828125,201.72999572753906,99.96410369873047,162.78225708007812
2019-02-08,275.317138671875,41.06571960449219,54.75299835205078,23.049999237060547,2.744386911392212,249.25608825683594,347.57000732421875,395.4263610839844,87.95679473876953,170.19155883789062,57.92033767700195,167.3300018310547,200.9199981689453,100.34392547607422,163.10159301757812
2019-02-11,279.7767028808594,40.82954406738281,54.7504997253418,22.959999084472656,2.732296943664551,249.39427185058594,345.7300109863281,394.48883056640625,88.52733612060547,169.88966369628906,58.014286041259766,165.7899932861328,203.0500030517578,99.94508361816406,162.94676208496094
2019-02-12,272.5179748535156,41.1813850402832,56.06850051879883,22.81999969482422,2.792746067047119,252.6013641357422,359.9700012207031,401.10028076171875,89.2359390258789,172.6955108642578,59.03206253051758,165.0399932861328,206.14999389648438,101.50242614746094,165.3561553955078
2019-02-13,274.0267028808594,41.010284423828125,56.007999420166016,22.850000381469727,2.773402452468872,253.42156982421875,351.7699890136719,400.96356201171875,90.12859344482422,172.87313842773438,59.69754409790039,164.07000732421875,205.8000030517578,101.42646026611328,165.47227478027344
2019-02-14,272.4894714355469,41.159698486328125,56.083499908447266,23.1299991607666,2.739550828933716,252.85934448242188,359.07000732421875,400.22137451171875,90.66231536865234,170.95518493652344,59.71321487426758,163.9499969482422,202.77999877929688,101.51194763183594,165.6754608154297
2019-02-15,267.242431640625,41.06812286376953,55.682498931884766,23.68000030517578,2.763730525970459,255.61483764648438,356.8699951171875,408.18048095703125,92.01508331298828,176.25616455078125,60.84061050415039,162.5,205.2899932861328,102.7654037475586,166.37216186523438
2019-02-19,264.9462890625,41.19102478027344,55.928001403808594,23.950000762939453,2.7081172466278076,256.05718994140625,361.9200134277344,406.5105285644531,94.0488052368164,176.4071044921875,61.24774169921875,162.2899932861328,205.69000244140625,102.71792602539062,166.7011260986328
2019-02-20,264.2440490722656,41.45609664916992,55.689998626708984,23.950000762939453,2.7081172466278076,256.57330322265625,359.9100036621094,411.6766052246094,91.91385650634766,176.344970703125,61.48260498046875,162.55999755859375,206.16000366210938,102.18386840820312,166.67210388183594
2019-02-21,240.0674591064453,41.222354888916016,54.8484992980957,23.920000076293945,2.6670119762420654,255.66099548339844,356.9700012207031,407.79962158203125,91.46293640136719,174.35595703125,60.92673873901367,160.0399932861328,205.3300018310547,104.33916473388672,166.0625
2019-02-22,247.37359619140625,41.68262481689453,55.51850128173828,24.360000610351562,2.749222755432129,257.24603271484375,363.0199890136719,414.1180725097656,91.61016845703125,174.0363006591797,61.396488189697266,161.88999938964844,201.91000366210938,105.82682800292969,167.29139709472656
2019-02-25,242.84756469726562,41.98626708984375,55.470001220703125,24.709999084472656,2.792746067047119,257.5961608886719,363.9100036621094,416.8720397949219,91.21446990966797,176.3893585205078,61.45911407470703,164.6199951171875,202.30999755859375,106.41809844970703,167.90098571777344
2019-02-26,239.87771606445312,42.0103645324707,55.756500244140625,24.209999084472656,2.8145077228546143,257.41192626953125,364.9700012207031,416.77435302734375,90.81876373291016,176.61134338378906,61.584381103515625,164.1300048828125,201.89999389648438,107.15241241455078,168.0751495361328
2019-02-27,239.5930633544922,42.14048385620117,55.8025016784668,23.479999542236328,2.8217616081237793,257.3013000488281,362.8699951171875,425.2413024902344,90.28499603271484,176.61135864257812,62.21854782104492,162.80999755859375,202.2899932861328,106.9712142944336,167.9687042236328
2019-02-28,238.1033935546875,41.72600173950195,55.99599838256836,23.530000686645508,2.8290154933929443,256.8221130371094,358.1000061035156,429.65545654296875,91.09483337402344,175.36318969726562,61.87405776977539,161.4499969482422,201.3000030517578,106.83768463134766,167.5816650390625
2019-03-01,237.90411376953125,42.164581298828125,57.04949951171875,23.68000030517578,2.8411052227020264,258.4255065917969,357.32000732421875,430.29998779296875,90.119384765625,176.7005157470703,62.633506774902344,162.27999877929688,203.1300048828125,107.31452178955078,168.74282836914062
2019-03-04,235.8546142578125,42.37665939331055,57.38999938964844,23.3700008392334,2.797581911087036,257.4856262207031,351.0400085449219,422.55572509765625,90.04574584960938,174.7213134765625,62.87619400024414,167.3699951171875,201.80999755859375,107.05704498291016,168.77186584472656
2019-03-05,236.57571411132812,42.29953384399414,58.10150146484375,23.5,2.8048360347747803,257.1354675292969,354.29998779296875,420.0458984375,90.49667358398438,174.73915100097656,62.78226852416992,171.25999450683594,201.47000122070312,106.52299499511719,168.89761352539062
2019-03-06,235.883056640625,42.05614471435547,57.893001556396484,22.40999984741211,2.795164108276367,255.577880859375,359.6099853515625,414.51849365234375,90.42305755615234,173.61581420898438,62.069801330566406,172.50999450683594,200.6699981689453,106.57068634033203,167.93971252441406
2019-03-07,235.25686645507812,41.569366455078125,57.165000915527344,22.079999923706055,2.8024179935455322,253.43992614746094,352.6000061035156,412.6629943847656,89.67765808105469,171.85952758789062,62.75876235961914,169.1300048828125,199.3000030517578,105.27371215820312,165.87867736816406
2019-03-08,237.7048797607422,41.66816711425781,57.11600112915039,22.010000228881836,2.6525044441223145,252.93310546875,349.6000061035156,412.6434631347656,89.80648803710938,174.0615997314453,61.858421325683594,169.60000610351562,198.6999969482422,105.38815307617188,165.6271209716797
2019-03-11,234.35545349121094,43.11164855957031,58.78799819946289,22.959999084472656,2.722625255584717,256.6009216308594,358.8599853515625,390.6411437988281,90.62550354003906,174.71241760253906,62.46125030517578,172.07000732421875,202.08999633789062,107.60063171386719,169.07176208496094
2019-03-12,227.72296142578125,43.59601974487305,59.65999984741211,23.489999771118164,2.773402452468872,257.5685729980469,356.2699890136719,366.6172790527344,90.52428436279297,175.30079650878906,62.633506774902344,171.9199981689453,202.5,108.35401153564453,170.00070190429688
2019-03-13,232.81829833984375,43.78881072998047,59.66600036621094,23.3799991607666,2.799999952316284,259.27349853515625,361.2099914550781,368.3067932128906,91.13164520263672,175.85353088378906,63.18937301635742,173.3699951171875,204.05999755859375,109.1932144165039,171.27793884277344
2019-03-14,235.22525024414062,44.27559280395508,59.27750015258789,22.81999969482422,2.737499952316284,259.10760498046875,358.82000732421875,364.5567321777344,90.87261199951172,176.04969787597656,62.97798538208008,170.1699981689453,203.3800048828125,109.279052734375,170.9877166748047
2019-03-15,232.3901824951172,44.85154342651367,59.222999572753906,23.290000915527344,2.765000104904175,260.38763427734375,361.4599914550781,370.1134338378906,91.05760192871094,176.7540283203125,62.75093460083008,165.97999572753906,204.30999755859375,110.53787994384766,172.57456970214844
2019-03-18,231.57199096679688,45.30940246582031,59.2130012512207,23.25,2.7674999237060547,261.3318176269531,363.44000244140625,363.56060791015625,92.20487213134766,180.5072784423828,63.47905349731445,160.47000122070312,206.67999267578125,112.1209487915039,172.98558044433594
2019-03-19,236.6617889404297,44.95034408569336,59.942501068115234,26.0,2.740000009536743,261.39666748046875,358.7799987792969,364.68365478515625,92.38064575195312,179.3037872314453,63.31462097167969,161.57000732421875,205.14999389648438,112.1972427368164,173.56724548339844
2019-03-20,232.07620239257812,45.343143463134766,61.19850158691406,25.700000762939453,2.625,260.6098937988281,375.2200012207031,367.3497619628906,91.26116943359375,173.24136352539062,63.66693878173828,165.44000244140625,203.27000427246094,112.07325744628906,174.25546264648438
2019-03-21,233.13226318359375,47.01314163208008,61.57699966430664,27.889999389648438,2.637500047683716,263.55340576171875,377.8699951171875,363.97076416015625,91.64974212646484,173.47314453125,64.03491973876953,166.0800018310547,204.42999267578125,114.64811706542969,176.97947692871094
2019-03-22,227.61428833007812,46.03957748413086,60.275001525878906,26.3700008392334,2.612499952316284,258.4809875488281,361.010009765625,353.6874084472656,90.92808532714844,168.4628143310547,63.0092887878418,164.33999633789062,200.5500030517578,111.62503051757812,173.0922393798828
2019-03-25,230.7633514404297,45.48291015625,59.650001525878906,25.969999313354492,2.5350000858306885,258.2865905761719,366.2300109863281,361.7832336425781,90.82633972167969,168.06161499023438,62.570858001708984,166.2899932861328,199.44000244140625,112.2067642211914,172.76263427734375
2019-03-26,233.46524047851562,45.01299285888672,59.23099899291992,25.690000534057617,2.5875000953674316,260.21185302734375,359.9700012207031,361.7051086425781,90.96510314941406,170.00514221191406,63.385101318359375,167.67999267578125,200.6199951171875,112.44517517089844,173.56724548339844
2019-03-27,235.5391845703125,45.417850494384766,58.6510009765625,24.889999389648438,2.572499990463257,258.8511962890625,353.3699951171875,365.4454040527344,89.9381332397461,169.41673278808594,62.89968490600586,165.8699951171875,199.2100067138672,111.35801696777344,172.4524688720703
2019-03-28,241.57083129882812,45.47808837890625,58.42449951171875,25.059999465942383,2.547499895095825,259.83233642578125,354.6099853515625,365.6700439453125,89.8641357421875,170.44198608398438,63.212860107421875,165.5500030517578,200.66000366210938,111.51061248779297,172.8498992919922
2019-03-29,245.54757690429688,45.774497985839844,58.66550064086914,25.520000457763672,2.5399999618530273,261.4707336425781,356.55999755859375,372.4866027832031,90.23421478271484,171.16415405273438,63.25983810424805,166.69000244140625,200.88999938964844,112.4737777709961,174.1585235595703
2019-04-01,237.3182830810547,46.08536911010742,59.721500396728516,26.360000610351562,2.5924999713897705,264.5715026855469,366.9599914550781,382.3695373535156,90.50251770019531,175.39886474609375,63.98793411254883,168.6999969482422,205.0,113.50374603271484,176.46568298339844
2019-04-02,233.29397583007812,46.75529098510742,60.02450180053711,26.75,2.5250000953674316,264.70111083984375,367.7200012207031,381.5980224609375,89.68832397460938,176.07640075683594,63.713924407958984,174.1999969482422,203.8800048828125,113.66586303710938,177.13453674316406
2019-04-03,240.8002471923828,47.07581329345703,60.29600143432617,29.020000457763672,2.4075000286102295,265.1177062988281,369.75,375.728759765625,89.9196548461914,179.07196044921875,63.338130950927734,173.5399932861328,203.6699981689453,114.40970611572266,178.1524200439453
2019-04-04,236.83306884765625,47.157737731933594,60.75,29.09000015258789,2.507499933242798,265.8210754394531,367.8800048828125,386.58831787109375,90.77079772949219,180.29331970214844,64.23847961425781,176.02000427246094,204.10000610351562,113.8279800415039,178.08453369140625
2019-04-05,242.17971801757812,47.47342300415039,60.35749816894531,28.979999542236328,2.4649999141693115,267.10772705078125,365.489990234375,382.7503662109375,91.43695068359375,180.4270782470703,64.58297729492188,175.72000122070312,205.3300018310547,114.33341979980469,179.00546264648438
2019-04-08,235.4630889892578,48.2204704284668,60.19200134277344,28.530000686645508,2.484999895095825,267.3114318847656,361.4100036621094,365.7481689453125,91.80704498291016,180.5697021484375,64.98224639892578,174.92999267578125,205.25,114.37157440185547,179.46104431152344
2019-04-09,235.77703857421875,48.075870513916016,59.86249923706055,27.239999771118164,2.4549999237060547,265.9413757324219,364.7099914550781,360.3965148925781,91.30742645263672,178.8579864501953,64.14454650878906,177.5800018310547,204.9199981689453,113.7516860961914,178.83096313476562
2019-04-10,236.83306884765625,48.345767974853516,60.108001708984375,27.829999923706055,2.492500066757202,266.8486328125,363.9200134277344,356.39251708984375,92.14935302734375,180.96197509765625,63.85485076904297,177.82000732421875,204.52000427246094,114.61949920654297,179.7906036376953
2019-04-11,243.12159729003906,47.94333267211914,60.23099899291992,27.790000915527344,2.440000057220459,266.7745361328125,367.6499938964844,361.49029541015625,93.25959777832031,180.82827758789062,64.16018676757812,177.50999450683594,206.6699981689453,114.75301361083984,179.36412048339844
2019-04-12,245.08135986328125,47.92405700683594,60.89350128173828,27.850000381469727,2.3299999237060547,268.57952880859375,351.1400146484375,370.7482604980469,93.96273803710938,185.2947998046875,63.353782653808594,179.10000610351562,210.55999755859375,115.34427642822266,180.13963317871094
2019-04-15,246.30868530273438,48.01080322265625,61.05500030517578,27.329999923706055,2.234999895095825,268.40362548828125,348.8699951171875,366.6661376953125,94.76764678955078,178.22500610351562,63.142398834228516,179.64999389648438,209.74000549316406,115.43965911865234,180.168701171875
2019-04-16,242.92178344726562,48.015628814697266,61.35649871826172,27.93000030517578,2.2699999809265137,268.57952880859375,359.4599914550781,372.7795104980469,95.23025512695312,179.9456329345703,63.573001861572266,178.8699951171875,211.8000030517578,115.17264556884766,180.7890625
2019-04-17,252.349853515625,48.95064163208008,61.81700134277344,27.489999771118164,2.234999895095825,267.9223327636719,354.739990234375,368.6778869628906,95.44304656982422,185.34829711914062,63.75307846069336,178.77999877929688,210.3699951171875,116.12628173828125,181.41920471191406
2019-04-18,254.5950469970703,49.12655258178711,61.81850051879883,27.68000030517578,2.192500114440918,268.449951171875,360.3500061035156,371.1681823730469,95.4615707397461,183.5741729736328,63.5181884765625,178.27999877929688,209.99000549316406,117.6521224975586,181.65185546875
